page_id,url,is_seed,is_spam,text
84,https://www.site.com/p/84,0,0,word235 word27 word43 word28 word138 word54 word170 word49 word148 word289 word246 word169 word31 word62 word299 word261 https://www.site.com/p/98 word27 word104 word264 word73 word287 word253 word69 word114 word79 word154 word159 word3 word248 word102 word58 word34 word0 word78 word61 word266 word49 word126 word104 word53 word242 word12 word258 word227 word200 word28 word62 word153 word207 word247 word94 word120 word279 word133 word224 word63 word221 word74 word11 word94 word72 word123 word87 word261 word279 word102 word243 word245 word148 word148 word51 word252 word188 word140 word200 word197 word54 word237 word213 word217 word75 word14 word145 word234 word61 word288 word199 word5 word297 word155 word17 word227 word21 word181 word71 word239 word234 word141 word4 word81 word183 word256 word257 word107 word178 word268 word199 https://www.site.com/p/44 word262 word32 word89 word77 word180 word288 word173 word235 word71 word142 word155 word201 word34 word247 word192 word241 word92 word294 word259 word269 word132 word66 word165 word297 word178 word299 word206 word34 word23 word15 word81 word118 word49 word54 word255 word243 word165 word118 word121
85,https://www.site.com/p/85,0,0,word128 word58 word19 word37 word226 word191 word15 https://www.site.com/p/67 word89 https://www.site.com/p/163 word164 word55 word230 word193 word68 word293 word284 word102 word100 word129 word251 word224 word146 word115 word103 word82 word222 word270 word98 word44 word298 https://www.site.com/p/8 word12 word49 word104 word17 word71 word2 word184 word208 word290 word279 word36 word174 word94 word270 word254 word97 word106 word292 word242 word256 word180 word182 word286 word70 word34 word224 word218 word192 word36 word291 word40 word65 https://www.site.com/p/66 word264 word152 word51 word60 word255 word118 word26 https://www.site.com/p/28 word276 word169 word11 word114 word148 word128 word199 word183 word34 word80 word147 word38 word273 word294 word123 word265 https://www.site.com/p/35 word256 word159 word204
86,https://www.site.com/p/86,0,0,word18 word177 word36 word213 word41 word282 word245 word66 word138 word21 word53 word18 word254 word259 word115 word179 word220 word244 word155 word116 word10 https://www.site.com/p/41 word28 word13 word100 word273 word194 word9 word282 word246 word26 word198 word193 word64 word220 word218 word281 word70 word59 word224 word60 word188 word180 word99 word175 word223 word29 word121 word118 word47 word5 word116 word211 word274 word290 word23 word7 word127 word29 word39 word29 word64 word224 https://www.site.com/p/119 word92 word144 word22 word160 word179 word125 word149 word66 https://www.site.com/p/196 word203 word245 https://www.site.com/p/163 word62 word39 word39 word128 word278 word105 word253 word182 word112 word227 https://www.site.com/p/174 word154 word187 word282 word149 word125 word269 word136 word163 word277 word257 word53 word27 word177 word210 word248 word143 word40 word104 word70 word266 word118 word156 word283 word107 word62 word190 word72 word18 word120 word225 word232 word58 word10 word255 word17 word138 word142 word196 word153 word43 word30 word142 word196 word253 word9 word195 word196 word227 word22 word114 word105 word194 word94 https://www.site.com/p/60 word220 word272 word26 word156 word16 word277 word178 word13 word172 word134 word110 word14 word174 word222 word218 word29 word55 word283 word198 word147 word273 word237 word217
87,https://www.site.com/p/87,0,0,word202 word19 word140 https://www.site.com/p/20 word185 word137 word128 word6 word63 word157 word291 word164 word135 word91 word227 word236 word8 word225 word4 word238 word18 word183 word245 word284 word111 word209 word29 word296 word40 word141 word282 word160 word32 word225 word92 word132 word141 word132 https://www.site.com/p/32 word253 word65 word116 https://www.site.com/p/129 word89 word75 word25 word119 word58 https://www.site.com/p/57 word19 word94 word259 word225 https://www.site.com/p/170 word296 word162 word21 word283 word116 word31 word132 word131 word8 word180 word276 word22 word120 word179 word55 word39 word259 word227 word57 word261 word39 word121 word104 word166 word292 word190 word212 word36 word218 word144 word73 word12 word167 word184 word171 word208 word191 word240 word150 word15 word82 word188 word22 word148 word76 word13 word54 word108 word160 word261 word260 word297 word176 word110 word193 word298 word16 word76 word195 word40 word39 word114 word289 word257 https://www.site.com/p/87 word294 word280 word214 word275 word62 word270 word26 word241 word268 word266 word225 word162 https://www.site.com/p/104 word137 word99 word294 word150 word124 word168 word124 word185 word118 word233 word161 word59 word123 word227 word209 word185 word40 word180 word286 word258 word39 https://www.site.com/p/62 word185 word247 word117 word229 word214 word117 word291
88,https://www.site.com/p/88,0,0,word214 word134 word283 word240 word51 word64 word17 word220 word12 word85 word37 word67 word263 word271 https://www.site.com/p/138 https://www.site.com/p/72 word198 word216 word181 word65 word205 word285 word123 word150 word60 word172 word172 word55 word23 word37 word181 word229 word209 word230 word223 word148 word244 word68 word93 https://www.site.com/p/163 word260 word42 word77 word3 word189 word232 word194 word164 word224 word90 word260 word143 word49 word118 word152 https://www.site.com/p/113 word252 https://www.site.com/p/146 word174 word24 word288 word265 word268 https://www.site.com/p/116 word296 word260 word218 word146 word165 word196 word163 word91 word73 word21 word107 word220 word265 word142 word294 word160 word50 word177 word145 word84 word60 word147 word140 word249 word224 word114 word86 word147 word132 word54 https://www.site.com/p/163 word118 https://www.site.com/p/49 word142 word72 word49 word105 word282 word260
89,https://www.site.com/p/89,0,0,word44 word70 https://www.site.com/p/56 word142 word59 word181 word40 word113 word38 word167 word80 https://www.site.com/p/157 word259 word171 word141 word232 word262 word37 word161 word19 word221 word51 word266 word162 word97 word285 word18 word4 word125 word70 word192 word112 word100 word135 word240 word77 word248 word95 word254 word144 word67 word101 word45 word264 word109 word1 word222 word34 word251 https://www.site.com/p/199 word285 word106 word91 word19 word214 word134 word194 word298 word120 word178 word247 word271 word92 word153 word118 word149 word248 word250 word200 word182 word278 word246 word151 word49 word112 word57 word147 word214 word228 word166 word126 word217 word59 word90 word237 word163 word58 word177 word203 word65 https://www.site.com/p/5 word247 word250 word210 word120 word14 https://www.site.com/p/78 word148 word137 word259 https://www.site.com/p/33 word110 word209 word31 word287 word165 https://www.site.com/p/42 word133 word162 word210 word200 word226 word217 word204 word133 word27 word137 word248 word112 word173
90,https://www.site.com/p/90,0,0,word180 word283 word32 word25 word265 word107 word185 word274 word101 word80 word274 word202 word117 word148 word82 word191 word169 word211 word110 word283 https://www.site.com/p/80 word127 word6 word18 word10 word269 https://www.site.com/p/60 word52 word256 word203 word248 word21 word80 word144 word154 word12 word117 word126 word17 word139 word63 word193 word205 word67 word138 word43 word39 word37 word258 word212 word10 word7 word277 word77 word48 word200 word99 word159 word165 word217 word262 word11 word154 https://www.site.com/p/28 word140 word234 word103 https://www.site.com/p/153 word51 word135 word295 word241 word192 https://www.site.com/p/1 word149 word219 word47 word113 word208 word287 word142 word247 word145 word273 word259 word125 word195 word8 word254 word201 word190 word279 word55 word231 word114 word295 https://www.site.com/p/125 word12 word203 word118 word228 word189 word244 word288 word55 word159 word170 word73 https://www.site.com/p/181 word42 word48 word287 word86 https://www.site.com/p/53 word106 word250 word127 word42 word72 word206 word242 word267 word290 word119 word30 word252 word129 word210 word159 word172
91,https://www.site.com/p/91,0,0,word192 word65 word6 word82 word266 word62 word85 word101 word224 word58 word19 word217 word253 word87 word268 word249 word71 word280 word214 word204 word4 word151 word60 word222 word150 word138 word267 word165 word190 word288 word84 word72 word148 word267 word104 https://www.site.com/p/98 word190 word265 word128 word241 word236 word107 word169 word69 word84 word268 word242 word5 word162 word213 word91 word76 word240 word34 word2 word159 word96 word102 word48 word275 word234 word169 word48 word31 word239 word80 word34 word179 word286 word115 word176 word7 word98 word140 word145 word218 https://www.site.com/p/32 word299 https://www.site.com/p/197 https://www.site.com/p/150 word156 word188 word206 word130 word287 word277 word103 word39 word78 word52 word110 word143 word91
92,https://www.site.com/p/92,0,0,word107 word86 https://www.site.com/p/62 word1 word118 word110 word46 word75 word73 word84 word243 word0 word165 word39 word26 word70 word261 word225 word217 word241 word167 word154 word256 word60 word123 word286 word201 word193 word197 word242 word181 word159 word267 word162 word271 word40 word109 word85 word142 word73 word223 word286 word226 word250 https://www.site.com/p/178 word128 word61 word285 word222 word178 word91 word12 word187 word238 word177 https://www.site.com/p/35 word217 word109 word286 word97 word195 word191 word91 word5 word100 word226 word184 word269 word99 word2 word158 word168 word48 word188 word129 word257 word6 word139 word17 word140 word245 word203 word22 word129 word140 word29 word292 word15 word241 word232 word251 word88 word242 word279 word53 https://www.site.com/p/35 word19 word189 word14 word78 word90 word67 word42 word214 word61 word28 word227 word31 word160 word49 word278 word142 word99 word8 word170 word162 word86 https://www.site.com/p/163 word187 word264 word7 word206 word213 word31 word33 word98 word256 word75 word136 word42 word88 word227 word22 word141 word101 word258 word209 word88 word1 word159 word140 word287 word179 word60 word174
93,https://www.site.com/p/93,0,0,word126 word157 word97 word67 word158 word27 word194 word146 word91 word142 word71 word289 word161 word211 word115 word96 word139 word102 word90 word151 https://www.site.com/p/28 https://www.site.com/p/76 word132 word225 word135 https://www.site.com/p/7 word47 word250 word181 word296 word186 word178 word267 word230 word87 word18 word299 word197 word79 https://www.site.com/p/6 word275 word291 word107 word222 word177 word147 word106 word175 word257 word282 word137 word46 word262 word107 word132 word111 word239 word133 word16 word59 word264 word95 word243 word71 word239 word165 word190 word288 https://www.site.com/p/147 https://www.site.com/p/123 word193 word17 word165 word53 word183 word4 word81 word215 https://www.site.com/p/129 word243 word171 word172 word51 word95 word183 word156 word83 word239 word279 word95 word11 https://www.site.com/p/189 word224 word233 word294 word222 word204 word242
